label,particle_index,diagnostic_sample_hits,diagnostic_sample_fraction,final_speed_mps,source_x_m,source_y_m,source_z_m,final_x_m,final_y_m,final_z_m
dt_0.5_ms,278057,263,0.655860349127182,0.0010528801940381527,0.3001600503921509,0.29518893361091614,-0.09011583030223846,0.3036441206932068,0.2988820970058441,-0.09567340463399887
dt_0.5_ms,278177,263,0.655860349127182,0.001050635939463973,0.29518184065818787,0.3001640737056732,-0.09011594951152802,0.29879647493362427,0.3037029206752777,-0.09566714614629745
dt_0.5_ms,278059,263,0.655860349127182,0.0010505403624847531,-0.2951817214488983,0.3001641035079956,-0.09011544287204742,-0.2987965941429138,0.3037033975124359,-0.09566672146320343
dt_0.5_ms,263778,263,0.655860349127182,0.0009953465778380632,0.29518890380859375,-0.2951914072036743,-0.0901176705956459,0.2988434135913849,-0.2988743185997009,-0.09584479033946991
dt_0.5_ms,263660,263,0.655860349127182,0.000994674046523869,-0.2951887845993042,-0.2951911985874176,-0.09011928737163544,-0.2988433241844177,-0.29887381196022034,-0.09584268927574158
dt_0.5_ms,277938,263,0.655860349127182,0.0009915541158989072,-0.2951887547969818,0.2951911687850952,-0.09011963754892349,-0.2988434135913849,0.29887405037879944,-0.09584177285432816
dt_0.5_ms,278056,263,0.655860349127182,0.0009909741347655654,0.29518887400627136,0.29519107937812805,-0.09011989086866379,0.29884347319602966,0.2988736629486084,-0.09583814442157745
dt_0.5_ms,249137,262,0.6533665835411472,0.0010144413681700826,0.29518091678619385,-0.2951834797859192,-0.08508092164993286,0.2985123097896576,-0.2985856235027313,-0.09105004370212555
dt_0.5_ms,249019,262,0.6533665835411472,0.0010137950303032994,-0.2951807975769043,-0.29518330097198486,-0.08508209139108658,-0.29849329590797424,-0.29860255122184753,-0.09104585647583008
dt_0.5_ms,263297,262,0.6533665835411472,0.0010114137548953295,-0.2951808273792267,0.29518336057662964,-0.08508240431547165,-0.29850664734840393,0.2985706925392151,-0.09104529768228531
